1 1 1
1 1.2 1
0.8 1 1
0.08 0.608081641154692 1
0.1 0.564110105645933 1
0.12 0.525026316518483 1
0.14 0.489705967113077 1
0.16 0.457413601349978 1
0.18 0.427636479149833 1
0.2 0.4 1
0.22 0.374220486113519 1
0.24 0.350076927629123 1
0.26 0.327393131167991 1
0.28 0.306025937084101 1
0.3 0.285857157145715 1
0.32 0.266787888807065 1
0.34 0.248734401160282 1
0.36 0.231625091508058 1
0.38 0.215398190162679 1
0.4 0.2 1
0.42 0.185383525823348 1
0.44 0.171507392911681 1
0.46 0.158334983499968 1
0.48 0.145833739837495 1
0.5 0.133974596215561 1
0.52 0.122731512021548 1
0.54 0.112081084783075 1
0.56 0.102002227174254 1
0.58 0.0924758956369258 1
0.6 0.083484861008832 1
0.62 0.0750135136122257 1
0.64 0.0670476968247519 1
0.66 0.0595745643593002 1
0.68 0.052582457413839 1
0.7 0.0460607985830543 1
0.72 0.04 1
0.74 0.0343913836341351 1
0.76 0.0292271120390722 1
0.78 0.0245001281394241 1
0.8 0.0202041028867288 1
0.82 0.016333389811365 1
0.84 0.0128829856597548 1
0.86 0.00984849644107488 1
0.88 0.00722610832073145 1
0.9 0.00501256289338003 1
0.92 0.003205136449831 1
0.94 0.00180162292257757 1
0.96 0.000800320256256315 1
0.98 0.000200020004000989 1
1 0 1
1.02 0.000200020004000989 1
1.04 0.000800320256256315 1
1.06 0.00180162292257757 1
1.08 0.003205136449831 1
1.1 0.00501256289338003 1
1.12 0.00722610832073156 1
1.14 0.00984849644107499 1
1.16 0.0128829856597547 1
1.18 0.016333389811365 1
1.2 0.0202041028867288 1
1.22 0.0245001281394241 1
1.24 0.0292271120390722 1
1.26 0.0343913836341351 1
1.28 0.04 1
1.3 0.0460607985830543 1
1.32 0.0525824574138392 1
1.34 0.0595745643593002 1
1.36 0.067047696824752 1
1.38 0.0750135136122259 1
1.4 0.0834848610088321 1
1.42 0.0924758956369257 1
1.44 0.102002227174254 1
1.46 0.112081084783075 1
1.48 0.122731512021548 1
1.5 0.133974596215561 1
1.52 0.145833739837495 1
1.54 0.158334983499968 1
1.56 0.171507392911681 1
1.58 0.185383525823348 1
1.6 0.2 1
1.62 0.215398190162679 1
1.64 0.231625091508058 1
1.66 0.248734401160282 1
1.68 0.266787888807065 1
1.7 0.285857157145715 1
1.72 0.306025937084101 1
1.74 0.327393131167991 1
1.76 0.350076927629123 1
1.78 0.374220486113519 1
1.8 0.4 1
1.82 0.427636479149833 1
1.84 0.457413601349979 1
1.86 0.489705967113077 1
1.88 0.525026316518484 1
1.9 0.564110105645933 1
1.92 0.608081641154691 1
1.94 0.65882555781536 1
1.96 0.72 1
1.98 0.801002512578676 1
2 1 1
0.07 1.19899748742132 1
0.09 1.28 1
0.11 1.34117444218464 1
0.13 1.39191835884531 1
0.15 1.43588989435407 1
0.17 1.47497368348152 1
0.19 1.51029403288692 1
0.21 1.54258639865002 1
0.23 1.57236352085017 1
0.25 1.6 1
0.27 1.62577951388648 1
0.29 1.64992307237088 1
0.31 1.67260686883201 1
0.33 1.6939740629159 1
0.35 1.71414284285428 1
0.37 1.73321211119293 1
0.39 1.75126559883972 1
0.41 1.76837490849194 1
0.43 1.78460180983732 1
0.45 1.8 1
0.47 1.81461647417665 1
0.49 1.82849260708832 1
0.51 1.84166501650003 1
0.53 1.85416626016251 1
0.55 1.86602540378444 1
0.57 1.87726848797845 1
0.59 1.88791891521692 1
0.61 1.89799777282575 1
0.63 1.90752410436307 1
0.65 1.91651513899117 1
0.67 1.92498648638777 1
0.69 1.93295230317525 1
0.71 1.9404254356407 1
0.73 1.94741754258616 1
0.75 1.95393920141695 1
0.77 1.96 1
0.79 1.96560861636587 1
0.81 1.97077288796093 1
0.83 1.97549987186058 1
0.85 1.97979589711327 1
0.87 1.98366661018864 1
0.89 1.98711701434025 1
0.91 1.99015150355893 1
0.93 1.99277389167927 1
0.95 1.99498743710662 1
0.97 1.99679486355017 1
0.99 1.99819837707742 1
1.01 1.99919967974374 1
1.03 1.999799979996 1
1.05 2 1
1.07 1.999799979996 1
1.09 1.99919967974374 1
1.11 1.99819837707742 1
1.13 1.99679486355017 1
1.15 1.99498743710662 1
1.17 1.99277389167927 1
1.19 1.99015150355893 1
1.21 1.98711701434025 1
1.23 1.98366661018864 1
1.25 1.97979589711327 1
1.27 1.97549987186058 1
1.29 1.97077288796093 1
1.31 1.96560861636587 1
1.33 1.96 1
1.35 1.95393920141695 1
1.37 1.94741754258616 1
1.39 1.9404254356407 1
1.41 1.93295230317525 1
1.43 1.92498648638777 1
1.45 1.91651513899117 1
1.47 1.90752410436307 1
1.49 1.89799777282575 1
1.51 1.88791891521692 1
1.53 1.87726848797845 1
1.55 1.86602540378444 1
1.57 1.85416626016251 1
1.59 1.84166501650003 1
1.61 1.82849260708832 1
1.63 1.81461647417665 1
1.65 1.8 1
1.67 1.78460180983732 1
1.69 1.76837490849194 1
1.71 1.75126559883972 1
1.73 1.73321211119293 1
1.75 1.71414284285428 1
1.77 1.6939740629159 1
1.79 1.67260686883201 1
1.81 1.64992307237088 1
1.83 1.62577951388648 1
1.85 1.6 1
1.87 1.57236352085017 1
1.89 1.54258639865002 1
1.91 1.51029403288692 1
1.93 1.47497368348152 1
1.95 1.43588989435407 1
1.97 1.39191835884531 1
1.99 1.34117444218464 1
2.01 1.28 1
2.03 1.19899748742132 1
2.05 1 1
0.887397066857788 0.951096077810431 0
0.883744946778642 1.26492230857517 0
1.04408548302469 1.41849701638432 0
1.01053563350562 0.561488732773279 0
0.878217234630264 1.64018893742369 0
0.81400082862149 0.223032275931393 0
1.10666616047434 0.717208501265472 0
1.18189571255363 0.784243254621618 0
0.93451064720376 1.07861419096291 0
0.924506398684408 0.666762009958061 0
1.2179192263526 1.13591135497549 0
1.08823088463297 0.814151461540061 0
1.01251771474207 1.06271997369274 0
1.02322841891447 0.85197458874571 0
0.938730273304532 1.33645229268422 0
0.943433581675532 0.599273078933691 0
0.979169212683452 0.952315768226129 0
1.04941366920665 1.15116325840925 0
1.14555794716126 0.465808436313473 0
0.867711816235256 0.801812345436981 0
0.795874667165227 0.745542723668288 0
0.952466740473057 0.861466561943324 0
1.17488469926093 1.14151367824702 0
0.788890829355113 1.12106619833464 0
1.08218952394876 0.674310797327276 0
0.899690782225045 1.06430766278171 0
1.03208062001153 1.02217391496354 0
1.0900866185881 0.891371889784239 0
0.97571113458389 0.922104470672761 0
1.17523687964368 1.09059819454799 0
1.03012484447016 1.15942465144902 0
1.01964893865479 1.33738442074747 0
1.03867619507041 0.84415738639895 0
1.04388656271577 1.4212507575959 0
0.959311993567423 1.70697301475265 0
0.817636801716956 0.707821392722938 0
1.0480844760151 0.970002078317703 0
0.8141065728142 1.44007221566125 0
1.01134698712052 1.40174068128697 0
0.95939562639945 1.14328595876021 0
0.908457421670111 0.811530885311674 0
1.10435974280644 1.31380087171005 0
0.897137009831542 1.02842230007985 0
0.826462309847001 1.101269503444 0
1.12263007807548 1.14614617861689 0
1.07264880352108 0.833046709173616 0
0.994326330127174 0.657800468662364 0
0.82386193378963 0.933831289388185 0
1.0551529984092 0.877960271993093 0
0.991256938669482 0.715491410477523 0
1.01793889667506 1.1986666305216 0
1.07901637496468 1.01955806013952 0
1.15217044807152 0.958389215246907 0
0.970552831488649 1.65120429828914 0
0.985951726716849 1.09094571498046 0
0.986885712347405 1.63854947460268 0
1.11379561271674 0.986771724087808 0
0.999795032623233 0.844543920997351 0
0.863806074048262 1.18262642098098 0
1.00992182551539 1.21670836010822 0
0.937736003776074 1.11584606270462 0
0.84080553095374 0.706535382809354 0
1.03036032902864 1.02592355735074 0
1.0205592989082 0.558304005880768 0
0.925047877924344 1.4269544154107 0
0.958899119243773 0.559561302278291 0
0.754816542372557 1.13315203717011 0
0.977024051193985 1.03225381934558 0
0.950960781927935 0.731228146495559 0
1.11614217858864 1.03057256588113 0
1.12535887725422 0.911855456620099 0
1.06127184290509 1.1621600473258 0
1.0665138239119 1.24455297006529 0
1.08155508081076 0.779302809431872 0
0.931573414242145 0.963283553777226 0
0.891254340416467 0.72317936891931 0
0.961164324289869 1.47632332573736 0
1.0152568295049 0.65657249491131 0
0.992756198508642 1.60817285776187 0
0.849461733647912 0.863303022342187 0
0.970085445135748 1.16306791867644 0
0.910251898655601 0.890823365957656 0
0.927495094486423 1.10961054348762 0
1.03651958127371 0.552850494807022 0
1.13017186070374 0.981470961652283 0
1.09902813796088 0.774526444154473 0
1.07308929504913 0.977307428835091 0
1.04330399905511 0.735869889238913 0
0.882109968862043 1.40023630379144 0
1.22021293160763 1.11321340356969 0
1.07385339745033 1.27861435676661 0
1.05700883413113 0.918721052064796 0
1.27331386887849 0.732727821990776 0
1.03982051613681 1.03551833610521 0
1.01992909750192 0.679574175235716 0
1.06475705596163 0.886123886707591 0
0.925201188251006 1.56502889731527 0
1.0172997468856 1.07333040818717 0
1.17182080683825 0.911941237778796 0
0.775191948955125 0.295558102101292 0
1.13658470293492 1.37459890870897 0
0.844754250541955 0.357397335658235 0
0.98866806168491 1.02900497897782 0
1.03450833592279 1.12532955850113 0
1.0232462091923 1.0726268661266 0
1.09814141675169 0.912269584410118 0
0.841447729410447 0.619867790593595 0
0.946971818173084 1.44176036463525 0
1.00389266772616 0.793469745602757 0
1.03279618781926 0.815193732812979 0
0.96244818421111 1.34463306309309 0
1.00106137068963 0.574308689302548 0
1.05158884963638 1.19906294554943 0
1.04676216432403 0.627959129673775 0
0.932857778264103 1.12692637666345 0
1.0605214456673 0.942041818960582 0
0.898421933003169 1.05006171029575 0
1.13158658989597 0.672923344178012 0
1.0237787545869 0.671640387208493 0
1.06838703577454 0.787999038398292 0
1.11047106334252 0.966690091152719 0
0.931587719230298 0.836274618366609 0
1.07364006250665 1.29263705742365 0
1.05856248830154 1.17370008884356 0
1.0459874320779 1.20230741545792 0
0.822346715225425 0.943298677952882 0
0.927267890817022 0.592949361975112 0
1.10210388004761 0.851850067194877 0
1.03679534433088 0.881401568930863 0
1.06619453786995 1.13417770525739 0
0.864358808574089 0.876201749552142 0
0.82817725197599 0.807338292166329 0
0.990809581329647 1.18632692515707 0
1.03502663178669 0.46452209622134 0
1.04719637434004 0.664565874866848 0
1.19622303889468 1.37117102563485 0
1.04441856556001 1.188088942891 0
0.830398060428858 0.869548208340654 0
0.907335303663662 1.42503350670225 0
